,location,bath,balcony,price,bhk,sqft
2169,Electronic City Phase II,2.0,1.0,34.0,2,1140.0
2172,Electronic City Phase II,2.0,1.0,65.0,3,1252.0
2173,Electronic City Phase II,2.0,2.0,46.0,2,1135.0
2174,Electronic City Phase II,3.0,1.0,65.0,3,1305.0
2175,Electronic City Phase II,2.0,1.0,33.64,2,1165.0
2177,Electronic City Phase II,2.0,3.0,50.35,3,1336.0
2178,Electronic City Phase II,1.0,1.0,16.75,1,575.0
2179,Electronic City Phase II,2.0,1.0,49.82,3,925.0
2180,Electronic City Phase II,2.0,1.0,30.76,2,1065.0
2181,Electronic City Phase II,2.0,1.0,30.75,2,1065.0
2182,Electronic City Phase II,2.0,1.0,33.06,2,1140.0
2183,Electronic City Phase II,2.0,1.0,26.5,2,911.0
2184,Electronic City Phase II,2.0,1.0,34.65,2,1200.0
2185,Electronic City Phase II,2.0,1.0,54.48,2,1031.0
2188,"Electronic city Phase 1,",2.0,1.0,33.0,2,950.0
2190,Electronics City Phase 1,3.0,2.0,78.29,3,1475.0
2191,Electronics City Phase 1,3.0,1.0,78.8,3,1490.0
2192,Electronics City Phase 1,2.0,2.0,53.0,2,1113.27
2193,Electronics City Phase 1,3.0,1.0,84.0,3,1490.0
2200,Electronics City Phase 1,2.0,1.0,56.0,2,1015.0
2202,Electronics City Phase 1,2.0,1.0,80.91,3,1515.0
2203,Electronics City Phase 1,2.0,0.0,46.0,2,995.0
2204,Electronics City Phase 1,2.0,1.0,82.0,3,1555.0
2205,Electronics City Phase 1,2.0,2.0,75.0,2,1340.0
2206,Electronics City Phase 1,2.0,2.0,55.0,3,1124.0
2207,Electronics City Phase 1,2.0,1.0,57.0,2,1175.0
2208,Electronics City Phase 1,1.0,1.0,42.41,1,755.0
2209,Electronics City Phase 1,1.0,1.0,27.0,1,580.0
2210,Electronics City Phase 1,2.0,2.0,49.0,2,940.0
2211,Electronics City Phase 1,2.0,2.0,67.0,2,1335.0
2212,Electronics City Phase 1,2.0,2.0,55.0,2,1113.12
2214,Electronics City Phase 1,3.0,0.0,71.0,3,1350.0
2216,Electronics City Phase 1,2.0,1.0,49.8,2,995.0
2217,Electronics City Phase 1,1.0,0.0,26.0,1,635.0
2218,Electronics City Phase 1,2.0,1.0,68.0,2,1190.0
2220,Electronics City Phase 1,3.0,2.0,72.54,3,1450.0
2221,Electronics City Phase 1,1.0,0.0,16.9,1,360.0
2222,Electronics City Phase 1,1.0,1.0,32.0,1,638.0
2223,Electronics City Phase 1,2.0,2.0,64.98,2,1175.0
2224,Electronics City Phase 1,1.0,1.0,21.0,1,585.0
2225,Electronics City Phase 1,2.0,2.0,59.76,2,1200.0
2226,Electronics City Phase 1,2.0,1.0,54.0,2,1145.0
2227,Electronics City Phase 1,2.0,2.0,65.0,2,1125.0
2228,Electronics City Phase 1,2.0,2.0,82.0,3,1550.0
2230,Electronics City Phase 1,2.0,0.0,40.0,2,865.0
2234,Electronics City Phase 1,3.0,2.0,93.0,3,1800.0
2235,Electronics City Phase 1,2.0,2.0,60.0,2,1314.0
2236,Electronics City Phase 1,2.0,1.0,62.0,2,1170.0
2237,Electronics City Phase 1,3.0,2.0,79.0,3,1450.0
2238,Electronics City Phase 1,2.0,1.0,48.0,2,940.0
2239,Electronics City Phase 1,2.0,1.0,44.0,2,940.0
2240,Electronics City Phase 1,2.0,1.0,67.0,2,1300.0
2241,Electronics City Phase 1,2.0,1.0,51.0,2,1028.0
2243,Electronics City Phase 1,2.0,2.0,60.0,2,1205.0
2245,Electronics City Phase 1,2.0,1.0,67.0,2,1305.0
2246,Electronics City Phase 1,1.0,0.0,30.12,1,755.0
2247,Electronics City Phase 1,2.0,1.0,60.0,2,1175.0
2248,Frazer Town,3.0,1.0,180.0,3,1700.0
2249,Frazer Town,3.0,3.0,185.0,3,1870.0
2250,Frazer Town,3.0,2.0,150.0,3,1750.0
2252,Frazer Town,3.0,1.0,200.0,3,2000.0
2253,Frazer Town,4.0,2.0,330.0,3,3500.0
2254,Frazer Town,4.0,3.0,285.0,3,2350.0
2255,Frazer Town,2.0,2.0,140.0,2,1550.0
2256,Frazer Town,4.0,2.0,145.0,3,1900.0
2257,Frazer Town,3.0,2.0,265.0,3,2560.0
2258,Frazer Town,3.0,2.0,260.0,3,2400.0
2260,Frazer Town,2.0,2.0,140.0,2,1315.0
2261,Frazer Town,3.0,3.0,154.0,3,1706.0
2262,Frazer Town,3.0,3.0,220.0,3,2079.0
2263,Frazer Town,2.0,1.0,341.0,4,3435.0
2264,Frazer Town,3.0,2.0,400.0,3,5400.0
2265,Frazer Town,2.0,1.0,105.0,2,1180.0
2266,Frazer Town,4.0,2.0,325.0,4,2900.0
2267,Frazer Town,3.0,3.0,180.0,3,1870.0
2268,Frazer Town,1.0,0.0,100.0,1,896.0
2269,Frazer Town,2.0,0.0,120.0,2,1420.0
2270,GM Palaya,2.0,3.0,86.0,3,1820.0
2271,GM Palaya,2.0,2.0,47.0,2,1225.0
2272,GM Palaya,2.0,2.0,48.95,2,1140.0
2273,GM Palaya,2.0,2.0,65.0,3,1315.0
2274,GM Palaya,3.0,1.0,65.0,3,1315.0
2275,GM Palaya,3.0,0.0,64.0,3,1315.0
2276,GM Palaya,3.0,2.0,70.0,3,1735.0
2277,GM Palaya,2.0,2.0,70.0,3,1643.0
2278,Garudachar Palya,2.0,2.0,60.8,3,1325.0
2279,Garudachar Palya,2.0,1.0,48.7,2,1060.0
2280,Garudachar Palya,2.0,1.0,52.75,2,1150.0
2281,Garudachar Palya,2.0,1.0,59.5,3,1295.0
2282,Garudachar Palya,2.0,2.0,60.6,3,1320.0
2283,Garudachar Palya,2.0,2.0,59.5,3,1295.0
2284,Garudachar Palya,2.0,2.0,52.8,2,1150.0
2285,Garudachar Palya,2.0,1.0,52.8,2,1150.0
2286,Garudachar Palya,2.0,1.0,48.5,2,1060.0
2287,Garudachar Palya,2.0,1.0,52.5,2,1150.0
2288,Garudachar Palya,2.0,2.0,60.8,3,1325.0
2289,Garudachar Palya,2.0,1.0,48.66,2,1060.0
2290,Garudachar Palya,2.0,2.0,52.0,2,1150.0
2291,Garudachar Palya,2.0,1.0,51.8,2,1154.0
2293,Giri Nagar,4.0,1.0,400.0,4,2400.0
2294,Giri Nagar,3.0,2.0,252.0,3,1800.0
2295,Giri Nagar,3.0,0.0,240.0,3,1350.0
2296,Giri Nagar,4.0,2.0,400.0,4,2400.0
2297,Giri Nagar,4.0,1.0,375.0,6,3000.0
2298,Giri Nagar,6.0,1.0,400.0,6,2400.0
2299,Giri Nagar,3.0,2.0,750.0,4,4000.0
2300,Gollarapalya Hosahalli,2.0,1.0,34.5,2,861.0
2301,Gollarapalya Hosahalli,3.0,3.0,62.0,3,1408.0
2302,Gollarapalya Hosahalli,2.0,1.0,34.5,2,861.0
2303,Gollarapalya Hosahalli,3.0,1.0,54.0,3,1318.0
2304,Gollarapalya Hosahalli,2.0,0.0,36.5,2,861.0
2305,Gollarapalya Hosahalli,3.0,2.0,60.0,3,1320.0
2306,Gollarapalya Hosahalli,3.0,2.0,60.0,3,1345.0
2307,Gollarapalya Hosahalli,3.0,2.0,56.0,3,1318.0
2308,Gollarapalya Hosahalli,2.0,1.0,50.0,2,1129.0
2309,Gottigere,2.0,2.0,40.0,2,1100.0
2310,Gottigere,2.0,3.0,45.0,2,967.0
2311,Gottigere,3.0,3.0,82.5,3,1618.0
2312,Gottigere,2.0,1.0,63.0,2,1222.0
2314,Gottigere,3.0,3.0,65.0,3,1300.0
2315,Gottigere,2.0,1.0,38.0,2,950.0
2316,Gottigere,2.0,1.0,48.5,2,1153.0
2317,Gottigere,1.0,0.0,26.0,1,812.0
2319,Gottigere,2.0,2.0,65.0,3,1460.0
2320,Gottigere,3.0,2.0,70.0,3,1500.0
2321,Gottigere,3.0,3.0,72.0,3,1621.0
2322,Gottigere,1.0,1.0,26.0,1,812.0
2323,Gottigere,2.0,1.0,40.0,2,990.0
2324,Gottigere,2.0,2.0,63.0,2,1235.0
2325,Gottigere,3.0,2.0,64.0,3,1385.0
2326,Gottigere,2.0,1.0,35.0,2,1000.0
2327,Gottigere,2.0,1.0,35.0,2,1010.0
2330,Gottigere,2.0,3.0,62.0,3,1435.0
2331,Gottigere,2.0,0.0,45.0,2,945.0
2333,Gottigere,3.0,2.0,120.0,4,2500.0
2334,Gottigere,2.0,2.0,52.0,3,1230.0
2335,Gottigere,2.0,2.0,50.0,2,1120.0
2336,Gottigere,3.0,2.0,63.0,3,1500.0
2337,Gottigere,2.0,3.0,40.0,2,1200.0
2338,Gottigere,2.0,1.0,61.0,2,1280.0
2339,Gottigere,2.0,1.0,56.58,2,1205.0
2340,Gottigere,2.0,2.0,40.0,2,1170.0
2341,Gottigere,3.0,0.0,132.0,4,3000.0
2342,Gottigere,3.0,3.0,72.0,3,1613.0
2343,Gottigere,2.0,2.0,36.25,2,1110.0
2344,Gottigere,2.0,2.0,59.0,2,1245.0
2345,Gottigere,2.0,2.0,50.0,2,1200.0
2346,Green Glen Layout,3.0,2.0,120.0,3,1670.0
2347,Green Glen Layout,4.0,3.0,230.0,4,3250.0
2348,Green Glen Layout,3.0,2.0,105.0,3,1776.42
2349,Green Glen Layout,2.0,1.0,56.8,2,940.0
2350,Green Glen Layout,2.0,1.0,60.0,2,1075.0
2351,Green Glen Layout,3.0,2.0,115.0,3,1715.0
2352,Green Glen Layout,2.0,1.0,115.0,3,1751.0
2353,Green Glen Layout,3.0,2.0,105.0,3,1530.0
2354,Green Glen Layout,3.0,2.0,105.0,3,1752.0
2355,Green Glen Layout,4.0,3.0,95.0,3,1680.0
2356,Green Glen Layout,3.0,2.0,125.0,3,1728.0
2357,Green Glen Layout,3.0,2.0,110.0,3,1645.0
2358,Green Glen Layout,3.0,3.0,100.0,3,1517.0
2359,Green Glen Layout,4.0,3.0,218.0,4,3150.0
2361,Green Glen Layout,3.0,2.0,120.0,3,1750.0
2362,Green Glen Layout,3.0,2.0,115.0,3,1751.0
2363,Green Glen Layout,3.0,2.0,105.0,3,1750.0
2364,Green Glen Layout,3.0,2.0,135.0,3,1885.0
2365,Green Glen Layout,3.0,3.0,120.0,3,1715.0
2366,Green Glen Layout,2.0,2.0,105.0,3,1623.29
2367,Green Glen Layout,3.0,3.0,115.0,3,1715.0
2368,Green Glen Layout,3.0,2.0,105.0,3,1715.0
2369,Green Glen Layout,3.0,3.0,105.0,3,1600.0
2370,Green Glen Layout,3.0,3.0,125.0,3,1717.0
2371,Green Glen Layout,2.0,0.0,75.0,2,1250.0
2372,Green Glen Layout,3.0,3.0,112.0,3,1715.0
2373,Gubbalala,2.0,2.0,82.0,3,1470.0
2374,Gubbalala,3.0,2.0,104.0,3,1745.0
2375,Gubbalala,3.0,2.0,115.0,3,1745.0
2376,Gubbalala,3.0,2.0,110.0,3,1745.0
2377,Gubbalala,3.0,2.0,71.0,3,1650.0
2378,Gubbalala,2.0,2.0,70.0,2,1205.0
2379,Gubbalala,2.0,2.0,80.0,3,1435.0
2380,Gubbalala,2.0,2.0,80.0,2,1475.0
2382,Gubbalala,2.0,2.0,49.5,2,1100.0
2383,Gubbalala,2.0,1.0,46.0,2,1060.0
2384,Gubbalala,3.0,3.0,125.0,3,2000.0
2386,Gunjur,2.0,3.0,43.0,2,1140.0
2387,Gunjur,3.0,3.0,75.0,3,1600.0
2388,Gunjur,3.0,0.0,95.0,4,2000.0
2389,Gunjur,2.0,2.0,49.11,2,1140.0
2390,Gunjur,2.0,2.0,44.0,2,1195.0
2391,Gunjur,2.0,3.0,60.0,2,1457.0
2392,Gunjur,2.0,2.0,41.0,2,1080.0
2395,Gunjur,2.0,2.0,43.48,2,1175.0
2396,Gunjur,3.0,2.0,62.63,3,1362.0
2397,Gunjur,2.0,1.0,51.0,2,1071.0
2398,Gunjur,2.0,2.0,40.0,2,1063.0
2399,Gunjur,2.0,2.0,52.76,2,1235.0
2400,Gunjur,3.0,1.0,62.63,3,1362.0
2401,Gunjur,3.0,1.0,62.63,3,1362.0
2402,Gunjur,2.0,3.0,60.0,2,1457.0
2403,HBR Layout,2.0,0.0,200.0,3,2800.0
2404,HBR Layout,4.0,0.0,120.0,4,1200.0
2405,HBR Layout,2.0,2.0,60.0,2,1200.0
2406,HBR Layout,2.0,1.0,49.0,2,1004.0
2407,HBR Layout,3.0,2.0,125.0,3,1783.0
2408,HBR Layout,3.0,2.0,90.0,3,1656.0
2409,HBR Layout,2.0,1.0,60.0,2,1089.0
2410,HBR Layout,3.0,1.0,110.0,3,1700.0
2411,HBR Layout,2.0,1.0,65.0,2,1198.0
2412,HBR Layout,4.0,2.0,115.0,4,1200.0
2413,HBR Layout,2.0,0.0,120.0,2,1200.0
2414,HBR Layout,3.0,2.0,160.0,3,1832.0
2415,HRBR Layout,2.0,2.0,95.0,2,1374.0
2416,HRBR Layout,2.0,2.0,98.0,2,1440.0
2418,HRBR Layout,3.0,2.0,250.0,3,2800.0
2419,HRBR Layout,2.0,1.0,75.0,2,1210.0
2420,HRBR Layout,2.0,1.0,78.0,2,1265.0
2421,HRBR Layout,2.0,2.0,75.0,2,1170.0
2423,HRBR Layout,3.0,1.0,90.0,4,1900.0
2424,HRBR Layout,3.0,2.0,120.0,3,1625.0
2425,HRBR Layout,2.0,1.0,120.0,2,1301.0
2426,HRBR Layout,2.0,2.0,68.5,2,1145.0
2427,HRBR Layout,2.0,3.0,90.0,2,1300.0
2429,HSR Layout,2.0,1.0,68.0,2,1372.0
2431,HSR Layout,3.0,2.0,75.0,3,1475.0
2432,HSR Layout,2.0,1.0,55.0,2,1467.0
2433,HSR Layout,2.0,2.0,46.0,2,1140.0
2434,HSR Layout,2.0,1.0,61.0,2,1372.0
2435,HSR Layout,3.0,2.0,95.0,3,1750.0
2437,HSR Layout,2.0,2.0,44.0,2,1027.0
2438,HSR Layout,3.0,2.0,110.0,3,1650.0
2439,HSR Layout,2.0,2.0,46.0,2,1140.0
2440,HSR Layout,2.0,1.0,61.0,2,1372.0
2441,HSR Layout,2.0,2.0,46.0,2,1140.0
2442,HSR Layout,2.0,2.0,60.0,2,1185.0
2443,HSR Layout,2.0,1.0,68.0,2,1127.0
2444,HSR Layout,2.0,2.0,115.0,3,1600.0
2445,HSR Layout,2.0,2.0,48.0,2,1145.0
2446,HSR Layout,2.0,2.0,56.0,2,1009.0
2447,HSR Layout,2.0,2.0,98.0,2,1300.0
2449,HSR Layout,2.0,2.0,46.0,2,1140.0
2450,HSR Layout,2.0,1.0,69.0,2,1126.0
2452,HSR Layout,2.0,2.0,46.0,2,1140.0
2453,HSR Layout,2.0,2.0,46.0,2,1145.0
2454,HSR Layout,2.0,2.0,65.0,2,1142.0
2455,HSR Layout,2.0,2.0,46.0,2,1145.0
2456,HSR Layout,3.0,3.0,95.0,3,1844.0
2457,HSR Layout,2.0,2.0,72.0,2,1203.0
2458,HSR Layout,2.0,2.0,46.0,2,1140.0
2459,HSR Layout,2.0,2.0,46.0,2,1140.0
2460,HSR Layout,2.0,2.0,46.0,2,1145.0
2461,HSR Layout,2.0,2.0,56.0,2,1009.0
2462,HSR Layout,2.0,2.0,46.0,2,1145.0
2463,HSR Layout,2.0,2.0,44.0,2,1100.0
2464,HSR Layout,2.0,2.0,60.0,2,1203.0
2465,HSR Layout,2.0,1.0,70.0,2,1120.0
2466,HSR Layout,2.0,2.0,46.0,2,1140.0
2467,HSR Layout,3.0,1.0,89.0,3,1844.0
2468,HSR Layout,2.0,2.0,60.0,2,1203.0
2469,HSR Layout,2.0,2.0,46.0,2,1140.0
2470,Haralur Road,2.0,1.0,70.0,2,1240.0
2471,Haralur Road,2.0,2.0,44.0,2,1027.0
2473,Haralur Road,5.0,3.0,154.0,4,2805.0
2474,Haralur Road,2.0,2.0,47.0,2,1194.0
2475,Haralur Road,2.0,1.0,53.0,2,1202.0
2476,Haralur Road,2.0,1.0,61.0,2,1056.0
2478,Haralur Road,3.0,2.0,100.0,3,1810.0
2479,Haralur Road,2.0,2.0,46.0,2,1194.0
2480,Haralur Road,4.0,3.0,154.0,4,2805.0
2481,Haralur Road,2.0,1.0,67.38,2,1225.0
2482,Haralur Road,2.0,1.0,46.0,2,1243.0
2483,Haralur Road,2.0,2.0,44.0,2,1027.0
2484,Haralur Road,3.0,1.0,115.0,3,1920.0
2485,Haralur Road,3.0,2.0,110.0,3,1875.0
2486,Haralur Road,2.0,2.0,47.0,2,1194.0
2487,Haralur Road,2.0,2.0,43.0,2,1140.0
2488,Haralur Road,2.0,2.0,44.0,2,1027.0
2489,Haralur Road,2.0,2.0,46.0,2,1194.0
2490,Haralur Road,3.0,2.0,125.0,3,2017.0
2491,Haralur Road,2.0,2.0,43.0,2,1140.0
2492,Haralur Road,3.0,3.0,110.0,3,1875.0
2493,Haralur Road,2.0,2.0,44.0,2,1092.0
2494,Haralur Road,2.0,2.0,73.0,2,1300.0
2495,Haralur Road,2.0,2.0,47.0,2,1194.0
2496,Haralur Road,2.0,2.0,46.0,2,1243.0
2497,Haralur Road,2.0,1.0,67.38,2,1225.0
2498,Haralur Road,2.0,2.0,46.0,2,1243.0
2499,Haralur Road,2.0,2.0,56.0,2,1464.0
2500,Haralur Road,2.0,1.0,78.0,2,1230.0
2501,Haralur Road,2.0,2.0,44.0,2,1000.0
2502,Haralur Road,2.0,2.0,79.0,2,1300.0
2503,Haralur Road,2.0,1.0,80.0,3,1444.0
2504,Haralur Road,2.0,1.0,68.0,2,1088.0
2505,Haralur Road,2.0,1.0,44.0,2,1027.0
2507,Haralur Road,2.0,1.0,70.0,2,1225.0
2509,Haralur Road,2.0,2.0,46.0,2,1194.0
2510,Haralur Road,3.0,2.0,101.0,3,1830.0
2511,Haralur Road,2.0,2.0,56.0,2,1464.0
2512,Haralur Road,2.0,2.0,96.0,3,1520.0
2513,Haralur Road,2.0,2.0,75.0,2,1300.0
2514,Haralur Road,2.0,2.0,125.0,3,2017.0
2515,Haralur Road,2.0,2.0,46.0,2,1243.0
2516,Haralur Road,2.0,2.0,44.0,2,1027.0
2517,Haralur Road,5.0,3.0,160.0,4,2805.0
2518,Haralur Road,2.0,2.0,46.0,2,1243.0
2519,Haralur Road,2.0,2.0,44.0,2,1027.0
2520,Haralur Road,3.0,2.0,105.0,3,2017.0
2521,Haralur Road,2.0,2.0,46.0,2,1243.0
2522,Haralur Road,2.0,2.0,46.0,2,1243.0
2523,Haralur Road,2.0,2.0,90.0,3,1520.0
2524,Haralur Road,2.0,2.0,60.0,2,1300.0
2525,Haralur Road,3.0,2.0,130.0,3,1985.0
2526,Haralur Road,2.0,1.0,60.0,2,1056.0
2527,Haralur Road,2.0,1.0,42.0,2,1140.0
2528,Haralur Road,2.0,3.0,62.0,2,1245.0
2529,Haralur Road,2.0,2.0,58.0,2,1140.0
2530,Haralur Road,2.0,2.0,42.0,2,1140.0
2531,Haralur Road,2.0,2.0,43.0,2,1027.0
2532,Haralur Road,2.0,2.0,47.0,2,1194.0
2533,Haralur Road,2.0,2.0,47.0,2,1194.0
2534,Haralur Road,3.0,1.0,90.0,3,1560.0
2535,Haralur Road,2.0,2.0,85.0,3,1520.0
2536,Haralur Road,2.0,2.0,45.0,2,1243.0
2537,Haralur Road,2.0,2.0,44.0,2,1027.0
2538,Haralur Road,2.0,2.0,46.0,2,1194.0
2539,Haralur Road,3.0,3.0,100.0,3,1650.0
2540,Haralur Road,3.0,1.0,73.0,3,1580.0
2541,Haralur Road,2.0,2.0,46.0,2,1243.0
2542,Haralur Road,2.0,2.0,47.0,2,1194.0
2543,Haralur Road,4.0,3.0,154.0,4,2805.0
2544,Haralur Road,2.0,2.0,96.0,3,1520.0
2545,Haralur Road,3.0,2.0,83.05,3,1510.0
2546,Haralur Road,2.0,1.0,65.0,2,1056.0
2547,Haralur Road,3.0,2.0,100.0,3,1810.0
2548,Haralur Road,2.0,2.0,46.0,2,1243.0
2549,Haralur Road,1.0,1.0,38.0,1,575.0
2550,Haralur Road,2.0,2.0,46.0,2,1194.0
2551,Haralur Road,2.0,2.0,46.0,2,1243.0
2552,Haralur Road,2.0,2.0,46.0,2,1194.0
2553,Haralur Road,2.0,2.0,43.0,2,1140.0
2554,Haralur Road,3.0,2.0,120.0,3,1850.0
2555,Haralur Road,2.0,2.0,47.0,2,1194.0
2556,Haralur Road,2.0,2.0,47.0,2,1194.0
2558,Haralur Road,2.0,1.0,46.0,2,1243.0
2559,Haralur Road,3.0,2.0,85.0,3,1710.0
2560,Haralur Road,3.0,1.0,95.0,3,1730.0
2561,Haralur Road,2.0,2.0,46.0,2,1243.0
2562,Haralur Road,2.0,2.0,46.0,2,1243.0
2563,Haralur Road,2.0,2.0,46.0,2,1243.0
2564,Haralur Road,3.0,2.0,110.0,3,1817.0
2565,Haralur Road,2.0,1.0,77.0,2,1225.0
2566,Haralur Road,2.0,1.0,78.0,2,1285.0
2567,Haralur Road,2.0,1.0,67.48,2,1225.0
2568,Haralur Road,2.0,1.0,69.84,2,1225.0
2569,Haralur Road,2.0,2.0,46.0,2,1200.0
2570,Haralur Road,2.0,1.0,85.0,2,1315.0
2571,Haralur Road,3.0,2.0,92.0,3,1976.0
2572,Haralur Road,2.0,2.0,75.0,2,1300.0
2573,Haralur Road,2.0,1.0,82.0,2,1309.0
2574,Haralur Road,1.0,2.0,44.0,2,1027.0
2575,Haralur Road,2.0,2.0,46.0,2,1243.0
2576,Haralur Road,2.0,2.0,46.0,2,1243.0
2577,Haralur Road,2.0,2.0,43.0,2,1140.0
2578,Haralur Road,2.0,1.0,75.0,2,1300.0
2579,Haralur Road,2.0,2.0,46.0,2,1243.0
2580,Haralur Road,3.0,2.0,84.0,3,1890.0
2581,Haralur Road,2.0,1.0,67.65,2,1230.0
2582,Haralur Road,2.0,2.0,46.0,2,1194.0
2583,Haralur Road,2.0,2.0,44.0,2,1092.0
2585,Haralur Road,3.0,2.0,97.0,3,1735.0
2586,Haralur Road,3.0,2.0,97.83,3,1810.0
2587,Haralur Road,2.0,2.0,46.0,2,1200.0
2588,Haralur Road,2.0,2.0,46.0,2,1243.0
2589,Haralur Road,3.0,2.0,112.0,3,1810.0
2590,Harlur,2.0,1.0,69.0,2,1174.0
2591,Harlur,2.0,1.0,84.0,2,1197.0
2592,Harlur,3.0,2.0,132.0,3,1757.0
2593,Harlur,2.0,1.0,76.0,2,1174.0
2594,Harlur,3.0,2.0,125.0,3,1754.0
2595,Harlur,2.0,1.0,85.0,2,1290.0
2596,Harlur,3.0,2.0,116.0,3,1752.12
2597,Harlur,3.0,2.0,124.0,3,1754.0
2598,Harlur,2.0,2.0,69.0,2,1152.0
2599,Harlur,2.0,1.0,87.0,2,1290.0
2600,Harlur,3.0,2.0,115.0,3,1749.0
2601,Harlur,5.0,2.0,155.0,3,2240.0
2603,Harlur,2.0,1.0,79.0,2,1197.0
2604,Harlur,2.0,1.0,78.0,2,1174.0
2606,Harlur,2.0,1.0,79.0,2,1197.0
2608,Harlur,2.0,1.0,75.0,2,1174.0
2609,Harlur,3.0,1.0,110.0,3,1620.0
2612,Harlur,3.0,2.0,133.0,3,1762.0
2613,Harlur,3.0,2.0,131.0,3,1756.0
2614,Harlur,3.0,2.0,130.0,3,1755.0
2615,Harlur,3.0,1.0,140.0,3,1864.0
2616,Harlur,2.0,1.0,88.0,2,1331.0
2617,Harlur,3.0,2.0,128.0,3,1756.0
2618,Harlur,3.0,2.0,120.0,3,1749.0
2619,Harlur,2.0,1.0,82.0,2,1197.0
2620,Harlur,2.0,1.0,90.0,2,1303.0
2621,Harlur,3.0,2.0,132.0,3,1754.0
2622,Harlur,2.0,1.0,75.0,2,1174.0
2623,Harlur,2.0,1.0,78.0,2,1197.0
2624,Harlur,2.0,1.0,89.9,2,1290.0
2625,Harlur,2.0,2.0,85.0,2,1386.0
2626,Harlur,2.0,1.0,74.0,2,1174.0
2627,Harlur,2.0,1.0,78.0,2,1174.0
2628,Harlur,3.0,2.0,115.0,3,1755.0
2631,Harlur,2.0,1.0,77.0,2,1197.0
2632,Harlur,3.0,2.0,125.0,3,1752.12
2633,Harlur,5.0,3.0,180.0,4,2569.0
2634,Harlur,2.0,1.0,76.0,2,1197.0
2635,Harlur,2.0,1.0,75.0,2,1197.0
2636,Harlur,3.0,2.0,117.0,3,1755.0
2637,Harlur,2.0,1.0,79.9,2,1197.0
2638,Harlur,4.0,1.0,225.0,4,2990.0
2639,Harlur,2.0,2.0,88.0,2,1370.0
2640,Harlur,2.0,0.0,72.76,2,1335.0
2641,Hebbal,2.0,2.0,123.0,3,1760.0
2642,Hebbal,4.0,0.0,477.0,4,5611.5
2644,Hebbal,2.0,1.0,98.2,2,1349.0
2645,Hebbal,5.0,2.0,212.0,4,2483.0
2646,Hebbal,2.0,2.0,130.0,3,1760.0
2647,Hebbal,5.0,2.0,260.0,3,3450.0
2648,Hebbal,3.0,2.0,134.0,3,1920.0
2649,Hebbal,2.0,1.0,82.0,2,1337.0
2650,Hebbal,2.0,1.0,98.0,2,1349.0
2653,Hebbal,3.0,2.0,127.0,3,1790.0
2654,Hebbal,2.0,0.0,42.72,2,687.325
2655,Hebbal,5.0,3.0,198.0,4,2790.0
2656,Hebbal,4.0,2.0,189.0,3,1985.0
2657,Hebbal,5.0,2.0,215.0,4,2483.0
2658,Hebbal,2.0,1.0,54.0,2,1080.0
2659,Hebbal,2.0,2.0,55.0,2,812.0
2660,Hebbal,4.0,3.0,198.0,4,2790.0
2661,Hebbal,4.0,2.0,230.0,4,3067.0
2662,Hebbal,2.0,2.0,250.0,3,2526.0
2663,Hebbal,4.0,3.0,230.0,4,3067.0
2665,Hebbal,2.0,1.0,50.63,2,823.0
2666,Hebbal,2.0,1.0,123.0,2,1420.0
2668,Hebbal,2.0,1.0,99.39,2,1420.0
2669,Hebbal,4.0,2.0,365.0,4,4235.0
2670,Hebbal,3.0,2.0,124.0,3,1700.0
2671,Hebbal,5.0,3.0,386.0,4,3960.0
2672,Hebbal,2.0,1.0,99.39,2,1420.0
2674,Hebbal,2.0,1.0,115.0,2,1440.0
2675,Hebbal,2.0,1.0,54.0,2,1100.0
2677,Hebbal,4.0,1.0,180.0,3,2400.0
2679,Hebbal,2.0,2.0,107.0,2,1420.0
2680,Hebbal,2.0,1.0,92.0,2,1320.0
2681,Hebbal,2.0,1.0,49.0,2,919.0
2682,Hebbal,3.0,2.0,135.0,3,1645.0
2683,Hebbal,3.0,3.0,175.0,3,2080.0
2685,Hebbal,5.0,2.0,230.0,4,2483.0
2686,Hebbal,3.0,2.0,195.0,3,2600.0
2687,Hebbal,3.0,2.0,117.0,3,1645.0
2688,Hebbal,2.0,1.0,88.73,2,1251.0
2689,Hebbal,3.0,2.0,121.0,3,1645.0
2690,Hebbal,3.0,2.0,123.0,3,1760.0
2691,Hebbal,4.0,3.0,198.0,4,2790.0
2692,Hebbal,5.0,3.0,386.0,4,3960.0
2693,Hebbal,3.0,2.0,120.0,3,1645.0
2694,Hebbal,2.0,1.0,90.0,3,1255.0
2695,Hebbal,3.0,2.0,117.0,3,1645.0
2698,Hebbal,3.0,1.0,119.0,3,1636.0
2699,Hebbal,2.0,1.0,95.0,3,1255.0
2700,Hebbal,4.0,3.0,198.0,4,2790.0
2702,Hebbal,2.0,1.0,95.0,3,1255.0
2703,Hebbal,2.0,2.0,61.45,2,1088.0
2704,Hebbal,2.0,1.0,97.8,2,1349.0
2706,Hebbal,2.0,1.0,108.0,2,1344.0
2707,Hebbal,2.0,1.0,90.0,3,1255.0
2709,Hebbal,2.0,1.0,110.0,2,1138.0
2710,Hebbal,5.0,3.0,204.0,4,2790.0
2711,Hebbal,2.0,2.0,62.0,2,1088.0
2712,Hebbal,4.0,2.0,165.0,3,1987.0
2713,Hebbal,5.0,3.0,198.0,4,2790.0
